1	51.624
10	55.927
10	55.928
10	55.929
10	55.929
10	55.929
10	55.930
10	55.931
10	55.930
10	55.930
10	55.931
11	53.992
11	53.993
11	53.994
11	53.994
11	53.993
11	55.014
11	55.014
11	55.013
11	55.014
11	71.535
11	71.534
12	60.417
12	60.416
12	60.419
12	60.419
12	60.419
12	60.419
12	60.420
12	60.418
12	60.962
12	60.962
12	61.463
12	61.464
13	56.806
13	56.805
13	56.806
13	56.805
13	56.807
13	56.807
13	56.807
13	56.805
13	56.834
13	57.430
13	57.431
13	57.430
13	57.431
14	56.040
14	56.039
14	56.041
14	56.041
14	56.040
14	56.041
14	56.085
14	56.557
14	56.557
14	56.592
14	57.076
14	57.103
14	63.105
14	64.175
15	55.982
15	55.983
15	55.982
15	55.985
15	55.985
15	55.983
15	55.984
15	55.986
15	55.984
15	55.986
15	56.025
15	56.025
15	56.023
15	62.552
15	62.808
16	54.800
16	54.802
16	54.800
16	54.803
16	54.803
16	54.801
16	54.802
16	54.804
16	54.802
16	54.804
16	55.858
16	55.858
16	55.858
16	55.882
16	72.391
16	73.004
17	56.153
17	56.156
17	56.156
17	56.156
17	56.155
17	56.158
17	56.158
17	56.159
17	56.158
17	56.158
17	56.190
17	57.164
17	57.274
17	57.711
17	57.708
17	60.709
17	60.708
18	55.452
18	55.453
18	55.454
18	55.454
18	55.453
18	55.452
18	55.453
18	55.453
18	55.451
18	55.454
18	55.454
18	55.941
18	55.942
18	55.974
18	58.021
18	58.021
18	58.495
18	58.510
19	52.855
19	52.853
19	52.855
19	53.335
19	53.333
19	53.843
19	53.843
19	54.347
19	54.347
19	54.844
19	55.344
19	55.940
19	56.371
19	57.972
19	61.188
19	61.739
19	61.738
19	78.391
19	78.749
2	70.036
2	70.037
20	54.336
20	54.861
20	54.860
20	54.858
20	54.862
20	54.861
20	54.863
20	54.986
20	56.495
20	57.351
20	57.694
20	58.120
20	58.391
20	58.390
20	58.931
20	59.071
20	59.866
20	61.060
20	62.736
20	63.825
21	56.360
21	56.361
21	56.357
21	56.358
21	56.871
21	56.872
21	57.077
21	57.399
21	57.526
21	57.954
21	58.406
21	60.050
21	60.324
21	60.980
21	61.363
21	62.022
21	62.606
21	63.468
21	64.527
21	76.253
21	77.555
22	57.263
22	58.826
22	59.130
22	59.249
22	59.413
22	59.490
22	59.570
22	59.964
22	60.408
22	60.498
22	60.901
22	60.928
22	61.509
22	61.679
22	61.706
22	61.984
22	62.584
22	62.617
22	62.933
22	63.693
22	65.718
22	68.187
23	56.324
23	56.798
23	58.339
23	59.362
23	61.179
23	61.770
23	62.364
23	63.372
23	64.047
