1	52.48	52.48	52.48
2	57.454	57.454	57.454
3	57.158	57.159	57.1583333333
4	56.058	56.058	56.058
5	55.884	55.885	55.8846
6	54.948	54.951	54.95
7	55.417	55.429	55.4198571429
8	56.078	56.08	56.079
9	56.269	56.28	56.2722222222
10	55.197	55.206	55.199
11	55.216	55.228	55.2192727273
12	56.143	56.148	56.14625
13	56.063	56.074	56.0661538462
14	65.224	65.239	65.2285714286
15	58.628	58.637	58.6340666667
16	64.426	64.438	64.429625
17	61.33	61.356	61.3375882353
18	56.846	56.854	56.8505555556
19	63.222	63.27	63.2392105263
20	65.606	65.649	65.61745
21	73.288	73.307	73.3019047619
22	66.197	66.22	66.2076363636
23	69.627	69.647	69.6385217391
24	70.58	70.603	70.5908333333
25	74.479	74.502	74.49008
26	73.741	73.787	73.7571153846
27	77.165	77.185	77.1775555556
28	78.622	78.656	78.6411785714
29	82.256	82.316	82.2863793103
30	81.556	81.602	81.5738
31	84.989	85.028	85.0149032258
32	87.165	87.223	87.2019375
33	88.15	88.206	88.1727272727
34	88.386	88.429	88.4103529412
35	91.923	92.121	91.9733142857
36	92.177	92.206	92.195
