1	51.851	51.851	51.851
2	62.116	62.636	62.376
3	54.536	55.548	55.207
4	54.992	54.992	54.992
5	59.387	59.42	59.4004
6	54.613	54.615	54.6138333333
7	56.987	56.997	56.9884285714
8	54.688	54.713	54.695125
9	56.675	56.678	56.6766666667
10	54.11	59.752	55.2177
11	58.565	59.615	58.8044545455
12	55.329	60.99	56.5373333333
13	54.576	58.193	55.6710769231
14	56.044	61.782	57.0237142857
15	60.465	61.56	60.6124666667
16	57.968	62.619	59.16375
17	57.197	62.407	58.5332352941
18	57.432	63.869	58.2712222222
19	56.196	70.853	58.9921578947
20	58.882	67.419	62.37925
21	56.939	77.447	61.0967142857
22	57.065	76.444	62.7851818182
23	61.509	68.383	64.5249130435
24	62.08	72.379	66.5604166667
25	65.603	71.875	68.70896
26	67.014	73.734	70.4233846154
27	67.432	76.501	72.0982592593
28	70.215	78.335	73.689
29	70.316	79.848	75.4730344828
30	72.598	80.417	77.0086333333
31	76.525	80.734	78.7370322581
32	79.447	82.575	80.99125
33	80.172	83.994	82.2814545455
34	81.859	84.325	83.3128529412
35	85.189	87.121	85.9122571429
36	92.689	93.533	93.0826944444
