1,2,lustre_16ost,lustre_01ost,248,52.359,55.194,13358.7,53.8656,0.768796
1,3,lustre_16ost,lustre_01ost,248,52.158,54.895,13290.5,53.5908,0.769809
1,4,lustre_16ost,lustre_01ost,248,52.06,54.854,13264.3,53.4851,0.779437
1,0,lustre_16ost,lustre_16ost,248,63.104,65.997,16038.1,64.6697,0.777504
1,1,lustre_16ost,lustre_16ost,248,62.293,65.099,15803.1,63.7221,0.778588
1,2,lustre_16ost,lustre_16ost,248,62.477,65.262,15848.9,63.9067,0.778158
1,3,lustre_16ost,lustre_16ost,248,62.091,65.185,15825.7,63.8134,0.796622
1,4,lustre_16ost,lustre_16ost,248,62.448,65.285,15855.5,63.9335,0.766462
2,0,ssd_tmp,stub_devnull,248,14.918,17.68,4044.3,16.3077,0.777636
2,1,ssd_tmp,stub_devnull,248,14.919,17.649,4034.46,16.268,0.779648
2,2,ssd_tmp,stub_devnull,248,14.925,17.66,4042.4,16.3,0.778059
2,3,ssd_tmp,stub_devnull,248,14.923,17.635,4037.82,16.2815,0.772035
2,4,ssd_tmp,stub_devnull,248,14.874,17.64,4036.46,16.276,0.776589
2,0,ssd_tmp,ssd_tmp,248,37.538,40.307,9658.83,38.9469,0.778551
2,1,ssd_tmp,ssd_tmp,248,36.741,39.475,9454.99,38.125,0.783812
2,2,ssd_tmp,ssd_tmp,248,36.275,39.079,9354.42,37.7194,0.781877
2,3,ssd_tmp,ssd_tmp,248,36.265,39.076,9351.65,37.7083,0.789548
2,4,ssd_tmp,ssd_tmp,248,36.195,38.909,9314.23,37.5574,0.781466
2,0,ssd_tmp,lustre_01ost,248,55.181,57.955,14036.7,56.5995,0.763392
2,1,ssd_tmp,lustre_01ost,248,55.405,58.18,14090.4,56.8162,0.772158
2,2,ssd_tmp,lustre_01ost,248,55.106,57.885,14018.4,56.5257,0.783504
2,3,ssd_tmp,lustre_01ost,248,54.948,57.674,13971.3,56.3359,0.764539
2,4,ssd_tmp,lustre_01ost,248,54.924,57.668,13966,56.3145,0.78024
2,0,ssd_tmp,lustre_16ost,248,64.53,67.283,16347.8,65.9186,0.780045
2,1,ssd_tmp,lustre_16ost,248,64.937,67.743,16462.2,66.3798,0.793719
2,2,ssd_tmp,lustre_16ost,248,64.901,67.713,16455.6,66.3533,0.787132
2,3,ssd_tmp,lustre_16ost,248,64.978,67.734,16464.9,66.3906,0.764295
2,4,ssd_tmp,lustre_16ost,248,64.222,66.972,16273,65.6171,0.770558
2,0,lustre_01ost,stub_devnull,248,15.428,18.208,4173.86,16.8301,0.786772
2,1,lustre_01ost,stub_devnull,248,14.929,17.693,4048.01,16.3226,0.774463
2,2,lustre_01ost,stub_devnull,248,14.86,17.64,4034.47,16.268,0.77642
2,3,lustre_01ost,stub_devnull,248,14.935,17.64,4035.99,16.2741,0.775018
2,4,lustre_01ost,stub_devnull,248,14.84,17.646,4040,16.2903,0.79132
2,0,lustre_01ost,ssd_tmp,248,36.597,39.362,9426.61,38.0105,0.76837
2,1,lustre_01ost,ssd_tmp,248,36.49,39.2,9388.4,37.8565,0.770626
2,2,lustre_01ost,ssd_tmp,248,36.749,39.402,9438.05,38.0567,0.765854
2,3,lustre_01ost,ssd_tmp,248,36.519,39.209,9384.18,37.8394,0.762207
2,4,lustre_01ost,ssd_tmp,248,36.405,39.153,9369.44,37.78,0.777231
2,0,lustre_01ost,lustre_01ost,248,55.122,57.826,14005.6,56.4743,0.772983
2,1,lustre_01ost,lustre_01ost,248,55.183,57.897,14020.5,56.5343,0.766777
2,2,lustre_01ost,lustre_01ost,248,54.815,57.638,13952.6,56.2604,0.783953
2,3,lustre_01ost,lustre_01ost,248,55.159,57.856,14011,56.4959,0.773013
2,4,lustre_01ost,lustre_01ost,248,55.634,58.408,14147.1,57.0449,0.771084
2,0,lustre_01ost,lustre_16ost,248,65.737,68.464,16643,67.1088,0.774963
2,1,lustre_01ost,lustre_16ost,248,65.105,67.803,16481.3,66.4567,0.764104
2,2,lustre_01ost,lustre_16ost,248,65.184,68.016,16531.4,66.6589,0.778895
2,3,lustre_01ost,lustre_16ost,248,64.916,67.615,16433.9,66.2657,0.77684
2,4,lustre_01ost,lustre_16ost,248,65.035,67.779,16472.2,66.4201,0.775203
2,0,lustre_16ost,stub_devnull,248,15.24,18.251,4184.32,16.8722,0.792734
2,1,lustre_16ost,stub_devnull,248,15.162,18.041,4127.81,16.6444,0.775702
2,2,lustre_16ost,stub_devnull,248,15.136,17.922,4103.06,16.5446,0.777944
2,3,lustre_16ost,stub_devnull,248,15.14,17.984,4113.05,16.5849,0.776654
2,4,lustre_16ost,stub_devnull,248,14.945,17.957,4107.79,16.5637,0.794879
2,0,lustre_16ost,ssd_tmp,248,36.84,39.656,9487.46,38.2559,0.778617
2,1,lustre_16ost,ssd_tmp,248,36.779,39.516,9462.28,38.1544,0.772661
2,2,lustre_16ost,ssd_tmp,248,36.391,39.196,9382.63,37.8332,0.764628
2,3,lustre_16ost,ssd_tmp,248,36.522,39.303,9412.78,37.9547,0.780001
2,4,lustre_16ost,ssd_tmp,248,36.541,39.293,9398.17,37.8958,0.763877
2,0,lustre_16ost,lustre_01ost,248,55.404,58.154,14088.2,56.8072,0.778903
2,1,lustre_16ost,lustre_01ost,248,55.122,57.892,14018,56.5242,0.75753
2,2,lustre_16ost,lustre_01ost,248,55.167,57.981,14040.1,56.6132,0.775302
2,3,lustre_16ost,lustre_01ost,248,55.9,58.593,14195.6,57.2403,0.763543
2,4,lustre_16ost,lustre_01ost,248,55.002,57.804,13996.5,56.4373,0.779889
2,0,lustre_16ost,lustre_16ost,248,65.151,67.932,16515.5,66.5947,0.769628
2,1,lustre_16ost,lustre_16ost,248,64.965,67.735,16462.5,66.3811,0.772307
2,2,lustre_16ost,lustre_16ost,248,64.864,67.613,16430.8,66.2533,0.768981
2,3,lustre_16ost,lustre_16ost,248,64.612,67.422,16384.8,66.0678,0.769984
2,4,lustre_16ost,lustre_16ost,248,65.151,67.887,16500.4,66.5339,0.766125
3,0,ssd_tmp,stub_devnull,248,14.829,17.604,4026.49,16.2358,0.778378
3,1,ssd_tmp,stub_devnull,248,14.858,17.576,4020.33,16.211,0.775294
3,2,ssd_tmp,stub_devnull,248,14.857,17.572,4026.24,16.2349,0.78692
3,3,ssd_tmp,stub_devnull,248,14.787,17.574,4023.83,16.2251,0.773398
3,4,ssd_tmp,stub_devnull,248,14.821,17.57,4018.97,16.2055,0.776911
3,0,ssd_tmp,ssd_tmp,248,36.38,39.182,9376.89,37.8101,0.786769
3,1,ssd_tmp,ssd_tmp,248,36.494,39.17,9376.69,37.8092,0.773383
3,2,ssd_tmp,ssd_tmp,248,36.123,38.932,9316.66,37.5672,0.768351
3,3,ssd_tmp,ssd_tmp,248,36.268,39.021,9336.49,37.6471,0.776723
3,4,ssd_tmp,ssd_tmp,248,36.215,38.989,9331.33,37.6263,0.762201
3,0,ssd_tmp,lustre_01ost,248,55.583,58.36,14135.6,56.9983,0.778286
3,1,ssd_tmp,lustre_01ost,248,55.119,57.844,14013.2,56.505,0.770472
3,2,ssd_tmp,lustre_01ost,248,54.734,57.53,13932,56.1775,0.770707
3,3,ssd_tmp,lustre_01ost,248,54.581,57.312,13874.9,55.9472,0.767677
3,4,ssd_tmp,lustre_01ost,248,54.867,57.623,13951.3,56.2554,0.774589
3,0,ssd_tmp,lustre_16ost,248,64.989,67.81,16481.1,66.4561,0.774236
3,1,ssd_tmp,lustre_16ost,248,64.741,67.556,16416.2,66.1945,0.769177
3,2,ssd_tmp,lustre_16ost,248,63.96,66.788,16224.6,65.4217,0.768282
3,3,ssd_tmp,lustre_16ost,248,64.521,67.307,16356.7,65.9546,0.781246
3,4,ssd_tmp,lustre_16ost,248,64.086,66.775,16223.4,65.4171,0.768794
3,0,lustre_01ost,stub_devnull,248,14.937,17.687,4051.67,16.3374,0.768674
3,1,lustre_01ost,stub_devnull,248,14.824,17.591,4024.6,16.2282,0.767567
3,2,lustre_01ost,stub_devnull,248,14.788,17.607,4025.56,16.2321,0.784369
3,3,lustre_01ost,stub_devnull,248,14.929,17.562,4022.29,16.2189,0.773497
3,4,lustre_01ost,stub_devnull,248,14.862,17.537,4017.3,16.1988,0.773708
3,0,lustre_01ost,ssd_tmp,248,36.479,39.155,9370.67,37.785,0.774381
3,1,lustre_01ost,ssd_tmp,248,36.755,39.512,9463.58,38.1596,0.770089
3,2,lustre_01ost,ssd_tmp,248,36.565,39.286,9406.67,37.9301,0.761307
3,3,lustre_01ost,ssd_tmp,248,36.219,38.989,9331.4,37.6266,0.776018
3,4,lustre_01ost,ssd_tmp,248,36.229,38.98,9329.51,37.619,0.780605
3,0,lustre_01ost,lustre_01ost,248,55.216,57.898,14024.1,56.5489,0.761363
3,1,lustre_01ost,lustre_01ost,248,54.787,57.547,13934.7,56.1882,0.773548
3,2,lustre_01ost,lustre_01ost,248,54.689,57.368,13889.6,56.0063,0.776622
3,3,lustre_01ost,lustre_01ost,248,54.982,57.754,13983.1,56.3835,0.772294
3,4,lustre_01ost,lustre_01ost,248,55.271,57.991,14046.5,56.6392,0.766329
3,0,lustre_01ost,lustre_16ost,248,65.478,68.219,16582.7,66.8657,0.765002
3,1,lustre_01ost,lustre_16ost,248,64.61,67.403,16379.7,66.0472,0.770079
3,2,lustre_01ost,lustre_16ost,248,64.61,67.377,16374.8,66.0272,0.774323
3,3,lustre_01ost,lustre_16ost,248,64.219,67.05,16290,65.6853,0.779243
3,4,lustre_01ost,lustre_16ost,248,64.246,67.036,16286.9,65.673,0.776287
3,0,lustre_16ost,stub_devnull,248,15.024,18.033,4124.53,16.6312,0.780421
3,1,lustre_16ost,stub_devnull,248,14.922,17.816,4069.62,16.4097,0.789339
3,2,lustre_16ost,stub_devnull,248,15.007,17.851,4079.17,16.4483,0.800218
3,3,lustre_16ost,stub_devnull,248,15.068,17.831,4076.71,16.4384,0.786411
3,4,lustre_16ost,stub_devnull,248,14.999,17.855,4081.27,16.4567,0.778011
3,0,lustre_16ost,ssd_tmp,248,36.703,39.542,9462.82,38.1565,0.780725
3,1,lustre_16ost,ssd_tmp,248,36.253,38.975,9326.99,37.6088,0.766224
3,2,lustre_16ost,ssd_tmp,248,36.395,39.187,9375.86,37.8059,0.772534
3,3,lustre_16ost,ssd_tmp,248,36.281,39.051,9353.12,37.7142,0.779535
3,4,lustre_16ost,ssd_tmp,248,36.166,38.935,9316.32,37.5658,0.770342
3,0,lustre_16ost,lustre_01ost,248,54.81,57.444,13907,56.0764,0.766874
3,1,lustre_16ost,lustre_01ost,248,54.477,57.143,13837.7,55.7974,0.770946
3,2,lustre_16ost,lustre_01ost,248,54.512,57.277,13866.1,55.9116,0.77113
3,3,lustre_16ost,lustre_01ost,248,55.077,57.839,14009.7,56.4907,0.773796
3,4,lustre_16ost,lustre_01ost,248,55.351,58.056,14060.9,56.6973,0.765767
3,0,lustre_16ost,lustre_16ost,248,64.91,67.652,16439,66.2862,0.779008
3,1,lustre_16ost,lustre_16ost,248,64.966,67.715,16459.5,66.3691,0.762616
3,2,lustre_16ost,lustre_16ost,248,64.047,66.765,16214.7,65.3818,0.776657
3,3,lustre_16ost,lustre_16ost,248,64.098,66.878,16246.2,65.5089,0.770865
3,4,lustre_16ost,lustre_16ost,248,65.059,67.749,16468.3,66.4043,0.754993
4,0,ssd_tmp,stub_devnull,248,14.92,17.706,4049.58,16.329,0.784164
4,1,ssd_tmp,stub_devnull,248,14.902,17.587,4028.83,16.2453,0.76807
4,2,ssd_tmp,stub_devnull,248,14.827,17.659,4037.07,16.2785,0.784891
4,3,ssd_tmp,stub_devnull,248,14.829,17.609,4027.48,16.2398,0.783999
4,4,ssd_tmp,stub_devnull,248,14.87,17.622,4031.81,16.2573,0.778066
4,0,ssd_tmp,ssd_tmp,248,36.58,39.294,9405.43,37.9251,0.776733
4,1,ssd_tmp,ssd_tmp,248,36.499,39.251,9396.03,37.8872,0.764574
4,2,ssd_tmp,ssd_tmp,248,36.415,39.217,9388.78,37.858,0.770451
4,3,ssd_tmp,ssd_tmp,248,36.313,39.017,9338.42,37.6549,0.780672
4,4,ssd_tmp,ssd_tmp,248,36.468,39.146,9371.45,37.7881,0.771292
4,0,ssd_tmp,lustre_01ost,248,54.986,57.739,13979.2,56.3676,0.779255
4,1,ssd_tmp,lustre_01ost,248,55.004,57.724,13977.3,56.3603,0.778968
4,2,ssd_tmp,lustre_01ost,248,55.169,57.929,14032.1,56.5811,0.774936
4,3,ssd_tmp,lustre_01ost,248,54.573,57.335,13880.7,55.9707,0.780426
4,4,ssd_tmp,lustre_01ost,248,54.453,57.225,13854.5,55.8651,0.767024
4,0,ssd_tmp,lustre_16ost,248,65.885,68.703,16699.2,67.3353,0.771252
4,1,ssd_tmp,lustre_16ost,248,65.498,68.301,16602.9,66.947,0.776457
4,2,ssd_tmp,lustre_16ost,248,65.947,68.721,16704.5,67.3567,0.762542
4,3,ssd_tmp,lustre_16ost,248,65.67,68.398,16625.8,67.0396,0.771137
4,4,ssd_tmp,lustre_16ost,248,65.79,68.512,16652.5,67.147,0.770365
4,0,lustre_01ost,stub_devnull,248,14.99,17.681,4048.93,16.3263,0.768249
4,1,lustre_01ost,stub_devnull,248,14.812,17.571,4012.01,16.1774,0.779568
4,2,lustre_01ost,stub_devnull,248,14.929,17.7,4051.17,16.3353,0.778731
4,3,lustre_01ost,stub_devnull,248,14.913,17.741,4054.23,16.3477,0.779184
4,4,lustre_01ost,stub_devnull,248,14.957,17.733,4056.16,16.3555,0.772183
4,0,lustre_01ost,ssd_tmp,248,36.523,39.309,9409.93,37.9433,0.768976
4,1,lustre_01ost,ssd_tmp,248,36.819,39.652,9492.23,38.2751,0.780924
4,2,lustre_01ost,ssd_tmp,248,36.387,39.063,9353.03,37.7138,0.771805
4,3,lustre_01ost,ssd_tmp,248,36.304,39.01,9341.32,37.6666,0.767079
4,4,lustre_01ost,ssd_tmp,248,36.514,39.286,9404.56,37.9216,0.766812
4,0,lustre_01ost,lustre_01ost,248,54.504,57.337,13879.4,55.9654,0.775728
4,1,lustre_01ost,lustre_01ost,248,55.189,57.96,14040.8,56.616,0.778463
4,2,lustre_01ost,lustre_01ost,248,55.047,57.835,14004.1,56.4681,0.774597
4,3,lustre_01ost,lustre_01ost,248,54.988,57.685,13966.6,56.3171,0.768847
4,4,lustre_01ost,lustre_01ost,248,54.911,57.659,13964.6,56.309,0.76689
4,0,lustre_01ost,lustre_16ost,248,65.316,68.115,16556.1,66.7586,0.771199
4,1,lustre_01ost,lustre_16ost,248,65.312,68.09,16547.9,66.7254,0.77771
4,2,lustre_01ost,lustre_16ost,248,65.913,68.714,16699.7,67.3375,0.78181
4,3,lustre_01ost,lustre_16ost,248,65.577,68.285,16600.9,66.9391,0.776316
4,4,lustre_01ost,lustre_16ost,248,65.539,68.262,16594,66.9113,0.766561
4,0,lustre_16ost,stub_devnull,248,15.06,17.975,4112.42,16.5823,0.784049
4,1,lustre_16ost,stub_devnull,248,14.973,17.882,4085.51,16.4738,0.783243
4,2,lustre_16ost,stub_devnull,248,15.209,18.025,4118.94,16.6086,0.789232
4,3,lustre_16ost,stub_devnull,248,14.964,17.855,4089.68,16.4906,0.777765
4,4,lustre_16ost,stub_devnull,248,14.959,17.909,4090.48,16.4939,0.781759
4,0,lustre_16ost,ssd_tmp,248,36.452,39.271,9393.37,37.8765,0.770959
4,1,lustre_16ost,ssd_tmp,248,36.72,39.471,9448.94,38.1006,0.774313
4,2,lustre_16ost,ssd_tmp,248,36.75,39.455,9445.97,38.0886,0.774066
4,3,lustre_16ost,ssd_tmp,248,36.367,39.089,9359.81,37.7412,0.766992
4,4,lustre_16ost,ssd_tmp,248,36.471,39.196,9378.81,37.8178,0.76663
4,0,lustre_16ost,lustre_01ost,248,54.964,57.674,13966,56.3147,0.774688
4,1,lustre_16ost,lustre_01ost,248,55.235,58.004,14048.1,56.6455,0.765466
4,2,lustre_16ost,lustre_01ost,248,54.569,57.334,13881.8,55.9748,0.774851
4,3,lustre_16ost,lustre_01ost,248,54.861,57.573,13946.5,56.236,0.771601
4,4,lustre_16ost,lustre_01ost,248,54.967,57.628,13961.3,56.2956,0.758497
4,0,lustre_16ost,lustre_16ost,248,66.324,69.127,16807,67.7702,0.774944
4,1,lustre_16ost,lustre_16ost,248,65.365,68.111,16552.6,66.7444,0.76251
4,2,lustre_16ost,lustre_16ost,248,65.688,68.356,16616.7,67.0029,0.767369
4,3,lustre_16ost,lustre_16ost,248,65.723,68.477,16645.6,67.1196,0.776235
4,4,lustre_16ost,lustre_16ost,248,65.167,67.9,16500.2,66.533,0.762939
5,0,ssd_tmp,stub_devnull,248,14.838,17.619,4025.53,16.232,0.782221
5,1,ssd_tmp,stub_devnull,248,14.868,17.606,4030.81,16.2533,0.774489
5,2,ssd_tmp,stub_devnull,248,14.876,17.617,4031.27,16.2551,0.78118
5,3,ssd_tmp,stub_devnull,248,14.895,17.569,4022.61,16.2202,0.774193
5,4,ssd_tmp,stub_devnull,248,14.885,17.608,4032.18,16.2588,0.767992
5,0,ssd_tmp,ssd_tmp,248,36.921,39.629,9492.58,38.2765,0.765815
5,1,ssd_tmp,ssd_tmp,248,36.437,39.223,9391.05,37.8672,0.781375
5,2,ssd_tmp,ssd_tmp,248,36.184,38.925,9314.92,37.5602,0.768148
5,3,ssd_tmp,ssd_tmp,248,36.488,39.177,9375.74,37.8054,0.776106
5,4,ssd_tmp,ssd_tmp,248,36.222,39.016,9340.31,37.6625,0.767343
5,0,ssd_tmp,lustre_01ost,248,54.811,57.605,13948.9,56.2456,0.7736
5,1,ssd_tmp,lustre_01ost,248,54.432,57.242,13863,55.8993,0.782721
5,2,ssd_tmp,lustre_01ost,248,54.417,57.247,13858.6,55.8816,0.769379
5,3,ssd_tmp,lustre_01ost,248,54.822,57.487,13919.7,56.1277,0.774133
5,4,ssd_tmp,lustre_01ost,248,54.197,56.978,13793.5,55.6189,0.773705
5,0,ssd_tmp,lustre_16ost,248,64.142,66.899,16251.5,65.5302,0.780294
5,1,ssd_tmp,lustre_16ost,248,64.465,67.313,16356.2,65.9524,0.770428
5,2,ssd_tmp,lustre_16ost,248,64.741,67.546,16414,66.1855,0.779221
5,3,ssd_tmp,lustre_16ost,248,64.113,66.841,16248,65.5163,0.770196
5,4,ssd_tmp,lustre_16ost,248,64.333,67.085,16300.2,65.7267,0.773483
5,0,lustre_01ost,stub_devnull,248,14.904,17.64,4036.04,16.2743,0.773427
5,1,lustre_01ost,stub_devnull,248,14.897,17.644,4038.42,16.2839,0.771114
5,2,lustre_01ost,stub_devnull,248,14.957,17.62,4031.02,16.2541,0.779312
5,3,lustre_01ost,stub_devnull,248,14.83,17.601,4030.05,16.2502,0.771143
5,4,lustre_01ost,stub_devnull,248,14.927,17.65,4040.68,16.2931,0.767694
5,0,lustre_01ost,ssd_tmp,248,36.616,39.352,9418.19,37.9766,0.767383
5,1,lustre_01ost,ssd_tmp,248,36.685,39.473,9450.22,38.1057,0.779269
5,2,lustre_01ost,ssd_tmp,248,36.501,39.246,9391.71,37.8698,0.771718
5,3,lustre_01ost,ssd_tmp,248,36.673,39.369,9423.99,38,0.771971
5,4,lustre_01ost,ssd_tmp,248,36.534,39.25,9395.49,37.885,0.777264
5,0,lustre_01ost,lustre_01ost,248,54.939,57.602,13950.6,56.2525,0.763101
5,1,lustre_01ost,lustre_01ost,248,54.031,56.801,13752.9,55.4553,0.774465
5,2,lustre_01ost,lustre_01ost,248,54.45,57.202,13853.3,55.8601,0.762219
5,3,lustre_01ost,lustre_01ost,248,54.358,57.094,13823.3,55.7391,0.772068
5,4,lustre_01ost,lustre_01ost,248,54.486,57.289,13867.7,55.9182,0.76809
5,0,lustre_01ost,lustre_16ost,248,63.855,66.645,16190.3,65.2833,0.764458
5,1,lustre_01ost,lustre_16ost,248,63.9,66.731,16211.2,65.3676,0.771302
5,2,lustre_01ost,lustre_16ost,248,64.162,66.838,16240.2,65.4849,0.77422
5,3,lustre_01ost,lustre_16ost,248,64.144,66.891,16254.7,65.5433,0.769646
5,4,lustre_01ost,lustre_16ost,248,63.955,66.759,16217.1,65.3917,0.770953
5,0,lustre_16ost,stub_devnull,248,15.294,18.059,4129.68,16.6519,0.779757
5,1,lustre_16ost,stub_devnull,248,14.899,17.811,4067.96,16.403,0.774723
5,2,lustre_16ost,stub_devnull,248,15.009,17.893,4084.47,16.4696,0.787223
5,3,lustre_16ost,stub_devnull,248,14.981,17.851,4084.14,16.4683,0.791052
5,4,lustre_16ost,stub_devnull,248,14.975,17.86,4078.3,16.4448,0.779672
5,0,lustre_16ost,ssd_tmp,248,36.365,39.058,9357.17,37.7305,0.775188
5,1,lustre_16ost,ssd_tmp,248,36.719,39.463,9446.19,38.0895,0.764646
5,2,lustre_16ost,ssd_tmp,248,36.382,39.146,9373.83,37.7977,0.776991
5,3,lustre_16ost,ssd_tmp,248,36.182,38.964,9323.32,37.594,0.769531
5,4,lustre_16ost,ssd_tmp,248,36.251,38.99,9332.22,37.6299,0.770136
5,0,lustre_16ost,lustre_01ost,248,54.472,57.307,13875.2,55.9484,0.773855
5,1,lustre_16ost,lustre_01ost,248,54.633,57.445,13910.8,56.0919,0.768412
5,2,lustre_16ost,lustre_01ost,248,54.474,57.208,13856.7,55.8737,0.772636
5,3,lustre_16ost,lustre_01ost,248,54.196,56.918,13778.3,55.5575,0.765455
5,4,lustre_16ost,lustre_01ost,248,54.796,57.534,13928.3,56.1625,0.774387
5,0,lustre_16ost,lustre_16ost,248,63.929,66.775,16219.1,65.3997,0.788068
5,1,lustre_16ost,lustre_16ost,248,64.199,66.97,16272.4,65.6143,0.776386
5,2,lustre_16ost,lustre_16ost,248,64.12,66.927,16259.2,65.5611,0.77232
5,3,lustre_16ost,lustre_16ost,248,63.792,66.533,16166.7,65.1883,0.755507
5,4,lustre_16ost,lustre_16ost,248,64.698,67.428,16382.1,66.0567,0.772625
6,0,ssd_tmp,stub_devnull,248,14.86,17.637,4032.45,16.2599,0.786801
6,1,ssd_tmp,stub_devnull,248,14.941,17.658,4043.78,16.3056,0.774129
6,2,ssd_tmp,stub_devnull,248,14.83,17.613,4029.17,16.2467,0.766893
6,3,ssd_tmp,stub_devnull,248,14.844,17.542,4013.05,16.1816,0.776741
6,4,ssd_tmp,stub_devnull,248,14.853,17.608,4029.02,16.246,0.784
6,0,ssd_tmp,ssd_tmp,248,35.643,38.479,9204.31,37.1142,0.767954
6,1,ssd_tmp,ssd_tmp,248,36.498,39.217,9393.9,37.8786,0.764433
6,2,ssd_tmp,ssd_tmp,248,36.72,39.475,9450.71,38.1077,0.776944
6,3,ssd_tmp,ssd_tmp,248,36.282,39.045,9344.66,37.6801,0.774454
6,4,ssd_tmp,ssd_tmp,248,36.489,39.248,9395,37.8831,0.77228
6,0,ssd_tmp,lustre_01ost,248,54.635,57.45,13910.6,56.0912,0.768661
6,1,ssd_tmp,lustre_01ost,248,54.465,57.227,13857.7,55.8779,0.764185
6,2,ssd_tmp,lustre_01ost,248,54.666,57.379,13891.9,56.0156,0.770446
6,3,ssd_tmp,lustre_01ost,248,54.921,57.672,13965.4,56.3122,0.768825
