0.029821,88,write,mp_lustre,4
0.004804,155,open,mp_lustre,4
0.002064,52,mmap,mp_lustre,4
0.001650,18,close,mp_lustre,4
0.001474,16,clone,mp_lustre,4
0.001090,28,mprotect,mp_lustre,4
0.001006,64,stat,mp_lustre,4
0.000634,15,fstat,mp_lustre,4
0.000135,13,lseek,mp_lustre,4
0.000025,1,access,mp_lustre,4
0.000025,2,futex,mp_lustre,4
0.000019,1,execve,mp_lustre,4
0.000011,1,arch_prctl,mp_lustre,4
0.000000,2,rt_sigaction,mp_lustre,4
0.000000,1,rt_sigprocmask,mp_lustre,4
0.000000,1,getrlimit,mp_lustre,4
0.000000,1,set_tid_address,mp_lustre,4
0.000000,1,set_robust_list,mp_lustre,4
6.205554,228827,read,mp_lustre,5
2.351158,1911,nanosleep,mp_lustre,5
0.387593,28040,brk,mp_lustre,5
0.048212,14,munmap,mp_lustre,5
0.028159,88,write,mp_lustre,5
0.004971,155,open,mp_lustre,5
0.002213,52,mmap,mp_lustre,5
0.002079,16,clone,mp_lustre,5
0.001382,28,mprotect,mp_lustre,5
0.001336,64,stat,mp_lustre,5
0.001199,18,close,mp_lustre,5
0.000460,15,fstat,mp_lustre,5
0.000157,13,lseek,mp_lustre,5
0.000033,2,rt_sigaction,mp_lustre,5
0.000028,1,access,mp_lustre,5
0.000028,1,execve,mp_lustre,5
0.000018,1,set_tid_address,mp_lustre,5
0.000016,1,getrlimit,mp_lustre,5
0.000016,1,set_robust_list,mp_lustre,5
0.000015,1,rt_sigprocmask,mp_lustre,5
0.000015,1,arch_prctl,mp_lustre,5
0.000000,2,futex,mp_lustre,5
6.064184,228827,read,mp_lustre,6
2.233825,1868,nanosleep,mp_lustre,6
0.372740,28040,brk,mp_lustre,6
0.052196,14,munmap,mp_lustre,6
0.021555,88,write,mp_lustre,6
0.004773,155,open,mp_lustre,6
0.001608,52,mmap,mp_lustre,6
0.001112,16,clone,mp_lustre,6
0.001022,64,stat,mp_lustre,6
0.000908,28,mprotect,mp_lustre,6
0.000879,18,close,mp_lustre,6
0.000359,15,fstat,mp_lustre,6
0.000127,13,lseek,mp_lustre,6
0.000029,2,futex,mp_lustre,6
0.000024,1,access,mp_lustre,6
0.000023,2,rt_sigaction,mp_lustre,6
0.000023,1,execve,mp_lustre,6
0.000016,1,set_robust_list,mp_lustre,6
0.000013,1,set_tid_address,mp_lustre,6
0.000012,1,getrlimit,mp_lustre,6
0.000011,1,rt_sigprocmask,mp_lustre,6
0.000011,1,arch_prctl,mp_lustre,6
6.028191,228827,read,mp_lustre,7
2.241765,1853,nanosleep,mp_lustre,7
0.377800,28040,brk,mp_lustre,7
0.049964,14,munmap,mp_lustre,7
0.026886,87,write,mp_lustre,7
0.004510,155,open,mp_lustre,7
0.002108,16,clone,mp_lustre,7
0.001645,52,mmap,mp_lustre,7
0.001153,18,close,mp_lustre,7
0.000907,28,mprotect,mp_lustre,7
0.000624,15,fstat,mp_lustre,7
0.000502,64,stat,mp_lustre,7
0.000145,13,lseek,mp_lustre,7
0.000032,2,futex,mp_lustre,7
0.000024,1,access,mp_lustre,7
0.000023,2,rt_sigaction,mp_lustre,7
0.000020,1,execve,mp_lustre,7
0.000013,1,set_tid_address,mp_lustre,7
0.000012,1,getrlimit,mp_lustre,7
0.000012,1,arch_prctl,mp_lustre,7
0.000011,1,rt_sigprocmask,mp_lustre,7
0.000011,1,set_robust_list,mp_lustre,7
6.992021,228827,read,mp_lustre,8
2.388460,1874,nanosleep,mp_lustre,8
0.457138,28040,brk,mp_lustre,8
0.025251,14,munmap,mp_lustre,8
0.005335,87,write,mp_lustre,8
0.004952,155,open,mp_lustre,8
0.004621,52,mmap,mp_lustre,8
0.003633,16,clone,mp_lustre,8
0.003281,28,mprotect,mp_lustre,8
0.001023,64,stat,mp_lustre,8
0.000665,15,fstat,mp_lustre,8
0.000622,18,close,mp_lustre,8
0.000184,13,lseek,mp_lustre,8
0.000028,2,futex,mp_lustre,8
0.000023,2,rt_sigaction,mp_lustre,8
0.000022,1,access,mp_lustre,8
0.000019,1,execve,mp_lustre,8
0.000015,1,set_tid_address,mp_lustre,8
0.000012,1,set_robust_list,mp_lustre,8
0.000011,1,rt_sigprocmask,mp_lustre,8
0.000011,1,getrlimit,mp_lustre,8
0.000011,1,arch_prctl,mp_lustre,8
8.013268,228827,read,mp_lustre,9
2.098420,1734,nanosleep,mp_lustre,9
0.525137,28040,brk,mp_lustre,9
0.023060,14,munmap,mp_lustre,9
0.007791,87,write,mp_lustre,9
0.005816,28,mprotect,mp_lustre,9
0.005184,52,mmap,mp_lustre,9
0.004660,16,clone,mp_lustre,9
0.003790,155,open,mp_lustre,9
0.000994,18,close,mp_lustre,9
0.000782,64,stat,mp_lustre,9
0.000586,15,fstat,mp_lustre,9
0.000144,13,lseek,mp_lustre,9
0.000017,1,execve,mp_lustre,9
0.000012,1,arch_prctl,mp_lustre,9
0.000000,2,rt_sigaction,mp_lustre,9
0.000000,1,rt_sigprocmask,mp_lustre,9
0.000000,1,access,mp_lustre,9
0.000000,1,getrlimit,mp_lustre,9
0.000000,2,futex,mp_lustre,9
0.000000,1,set_tid_address,mp_lustre,9
0.000000,1,set_robust_list,mp_lustre,9
6.104966,228827,read,mp_lustre,10
2.528281,1916,nanosleep,mp_lustre,10
0.387163,28040,brk,mp_lustre,10
0.062883,14,munmap,mp_lustre,10
0.014264,88,write,mp_lustre,10
0.003609,155,open,mp_lustre,10
0.002230,52,mmap,mp_lustre,10
0.001947,28,mprotect,mp_lustre,10
0.001050,16,clone,mp_lustre,10
0.000885,64,stat,mp_lustre,10
0.000585,15,fstat,mp_lustre,10
0.000525,18,close,mp_lustre,10
0.000157,13,lseek,mp_lustre,10
0.000023,2,rt_sigaction,mp_lustre,10
0.000023,1,access,mp_lustre,10
0.000017,1,execve,mp_lustre,10
0.000013,1,set_tid_address,mp_lustre,10
0.000012,1,getrlimit,mp_lustre,10
0.000011,1,rt_sigprocmask,mp_lustre,10
0.000011,1,arch_prctl,mp_lustre,10
0.000011,1,set_robust_list,mp_lustre,10
0.000000,2,futex,mp_lustre,10
6.869506,228827,read,mp_lustre,11
2.392173,1872,nanosleep,mp_lustre,11
0.445692,28040,brk,mp_lustre,11
0.024716,14,munmap,mp_lustre,11
0.015149,87,write,mp_lustre,11
0.004681,155,open,mp_lustre,11
0.004550,16,clone,mp_lustre,11
0.004487,28,mprotect,mp_lustre,11
0.004371,52,mmap,mp_lustre,11
0.001010,64,stat,mp_lustre,11
0.000489,15,fstat,mp_lustre,11
0.000341,18,close,mp_lustre,11
0.000173,13,lseek,mp_lustre,11
0.000041,1,access,mp_lustre,11
0.000023,1,execve,mp_lustre,11
0.000022,2,rt_sigaction,mp_lustre,11
0.000017,1,arch_prctl,mp_lustre,11
0.000013,1,set_tid_address,mp_lustre,11
0.000012,1,getrlimit,mp_lustre,11
0.000011,1,rt_sigprocmask,mp_lustre,11
0.000011,1,set_robust_list,mp_lustre,11
0.000000,2,futex,mp_lustre,11
6.118481,228827,read,mp_lustre,12
2.532719,1909,nanosleep,mp_lustre,12
0.384391,28040,brk,mp_lustre,12
0.059821,14,munmap,mp_lustre,12
0.029405,88,write,mp_lustre,12
0.003970,52,mmap,mp_lustre,12
0.003581,155,open,mp_lustre,12
0.002571,16,clone,mp_lustre,12
0.001701,18,close,mp_lustre,12
0.001572,28,mprotect,mp_lustre,12
0.000575,64,stat,mp_lustre,12
0.000502,15,fstat,mp_lustre,12
0.000136,13,lseek,mp_lustre,12
0.000028,2,futex,mp_lustre,12
0.000024,1,access,mp_lustre,12
0.000022,2,rt_sigaction,mp_lustre,12
0.000017,1,execve,mp_lustre,12
0.000014,1,set_tid_address,mp_lustre,12
0.000012,1,arch_prctl,mp_lustre,12
0.000011,1,rt_sigprocmask,mp_lustre,12
0.000011,1,getrlimit,mp_lustre,12
0.000010,1,set_robust_list,mp_lustre,12
6.893606,228827,read,mp_lustre,13
2.401005,1865,nanosleep,mp_lustre,13
0.448970,28040,brk,mp_lustre,13
0.027946,14,munmap,mp_lustre,13
0.010348,87,write,mp_lustre,13
0.004365,155,open,mp_lustre,13
0.004199,52,mmap,mp_lustre,13
0.003961,28,mprotect,mp_lustre,13
0.003339,16,clone,mp_lustre,13
0.000853,18,close,mp_lustre,13
0.000716,64,stat,mp_lustre,13
0.000678,15,fstat,mp_lustre,13
0.000203,13,lseek,mp_lustre,13
0.000024,2,futex,mp_lustre,13
0.000023,1,access,mp_lustre,13
0.000018,1,execve,mp_lustre,13
0.000011,1,arch_prctl,mp_lustre,13
0.000002,1,getrlimit,mp_lustre,13
0.000000,2,rt_sigaction,mp_lustre,13
0.000000,1,rt_sigprocmask,mp_lustre,13
0.000000,1,set_tid_address,mp_lustre,13
0.000000,1,set_robust_list,mp_lustre,13
8.102121,228827,read,mp_lustre,14
2.076992,1730,nanosleep,mp_lustre,14
0.524053,28040,brk,mp_lustre,14
0.023195,14,munmap,mp_lustre,14
0.010897,52,mmap,mp_lustre,14
0.008485,28,mprotect,mp_lustre,14
0.008432,88,write,mp_lustre,14
0.005199,155,open,mp_lustre,14
0.004737,16,clone,mp_lustre,14
0.001517,18,close,mp_lustre,14
0.001018,64,stat,mp_lustre,14
0.000730,15,fstat,mp_lustre,14
0.000207,13,lseek,mp_lustre,14
0.000031,2,futex,mp_lustre,14
0.000025,2,rt_sigaction,mp_lustre,14
0.000023,1,access,mp_lustre,14
0.000022,1,execve,mp_lustre,14
0.000012,1,set_tid_address,mp_lustre,14
0.000011,1,rt_sigprocmask,mp_lustre,14
0.000011,1,getrlimit,mp_lustre,14
0.000011,1,arch_prctl,mp_lustre,14
0.000011,1,set_robust_list,mp_lustre,14
6.006402,228827,read,mp_lustre,15
2.433863,1882,nanosleep,mp_lustre,15
0.377539,28040,brk,mp_lustre,15
0.057819,14,munmap,mp_lustre,15
0.018502,88,write,mp_lustre,15
0.006168,155,open,mp_lustre,15
0.001810,52,mmap,mp_lustre,15
0.001577,16,clone,mp_lustre,15
0.001084,18,close,mp_lustre,15
0.001061,28,mprotect,mp_lustre,15
0.000867,64,stat,mp_lustre,15
0.000598,15,fstat,mp_lustre,15
0.000137,13,lseek,mp_lustre,15
0.000028,2,futex,mp_lustre,15
0.000024,2,rt_sigaction,mp_lustre,15
0.000018,1,execve,mp_lustre,15
0.000013,1,set_tid_address,mp_lustre,15
0.000012,1,rt_sigprocmask,mp_lustre,15
0.000012,1,getrlimit,mp_lustre,15
0.000012,1,arch_prctl,mp_lustre,15
0.000010,1,set_robust_list,mp_lustre,15
0.000000,1,access,mp_lustre,15
