experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	1	23.769
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	4	30.075
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	8	30.873
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	12	32.897
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	16	34.057
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	20	35.343
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	24	36.524
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	28	37.305
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	32	37.888
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	36	38.725
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	40	40.303
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	44	41.905
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	48	45.171
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	56	65.278
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	60	87.807
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	68	149.199
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	76	172.228
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	84	188.411
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	92	205.773
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	96	214.97
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	100	225.312
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	104	236.109
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	108	247.296
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	1	25.811
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	4	28.752
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	8	30.533
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	12	33.877
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	16	37.926
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	20	44.043
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	24	52.127
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	28	63.263
pub_reshuf3_lbm	bt-tbb-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	32	253.636
