experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	40	30.551
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	44	31.148
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	48	31.513
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	56	32.591
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	60	33.188
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	68	35.351
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	76	37.26
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	84	39.4
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	92	41.577
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	96	43.411
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	100	44.495
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	104	82.211
pub_reshuf3_lbm	bt-batch32-tbb-q-tbbd-out32-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=32 & output=32	sensitive	unp	108	100.32
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	1	59.528
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	4	42.03
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	8	42.488
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	12	42.389
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	16	42.899
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	20	42.825
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	24	43.843
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	28	43.906
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	32	43.549
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	36	43.201
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	40	42.821
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	44	42.409
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	48	42.098
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	56	42.104
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	60	43.194
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	68	45.583
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	76	47.39
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	84	48.862
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	92	49.349
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	96	49.817
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	100	49.793
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	104	49.727
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	pe	108	50.463
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	1	29.835
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	4	27.074
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	8	28.21
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	12	28.745
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	16	30.324
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	20	30.278
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	24	31.333
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	28	31.536
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	32	31.955
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	36	31.934
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	40	32.007
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	44	32.274
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	48	32.665
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	56	34.033
pub_reshuf3_lbm	bt-batch512-tbb-q-tbbd-out512-s-id	bowtie	TBB queuing_mutex Stack	Batch parsing input=512 & output=512	sensitive	unp	60	35.206
