experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	1	18.893
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	90	64.484
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	75	52.13
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	60	35.932
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	15	21.334
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	105	75.518
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	120	85.41
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	30	22.794
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	unp	45	29.621
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	105	84.163
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	75	75.987
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	120	94.164
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	90	75.621
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	30	59.535
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	45	72.365
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	1	62.201
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	60	81.788
showcase2016	bt-cleanparse-tbbpin-co-tktptl	bowtie	TBB/JHU CohortLock	Optimized parsing	sensitive	pe	15	60.316
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	75	118.62
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	90	113.443
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	30	77.139
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	45	109.44
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	105	146.173
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	120	202.925
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	1	69.43
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	60	142.727
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	pe	15	71.147
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	90	106.271
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	75	111.46
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	15	78.41
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	60	126.575
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	120	130.741
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	1	78.209
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	105	118.146
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	45	104.529
showcase2016	bt2-cleanparse-tbbpin-spin	bowtie2	TBB spin_mutex	Optimized parsing	sensitive	unp	30	80.74
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	105	248.207
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	30	77.069
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	45	108.813
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	60	146.909
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	120	321.088
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	15	71.096
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	75	124.221
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	1	69.18
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	pe	90	174.058
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	105	265.588
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	90	164.057
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	120	347.785
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	75	114.306
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	15	78.241
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	60	127.564
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	1	77.973
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	45	105.142
showcase2016	bt2-tbbpin-spin	bowtie2	TBB spin_mutex	Original parsing	sensitive	unp	30	80.012
