100	301.244
100	301.326
100	302.085
100	302.108
100	302.172
100	302.165
100	302.144
100	302.149
100	302.068
100	302.205
100	302.227
100	302.237
100	302.136
100	302.135
100	302.178
100	302.183
100	302.246
100	302.310
100	302.313
100	302.322
100	302.346
100	302.354
100	302.436
100	302.652
100	302.717
100	302.610
100	302.618
100	302.794
100	302.780
100	302.715
100	302.835
100	302.818
100	302.849
100	302.863
100	302.853
100	302.856
100	302.793
100	302.868
100	302.769
100	302.892
100	302.836
100	302.908
100	302.850
100	302.910
100	302.793
100	302.872
100	302.825
100	302.922
100	302.792
100	302.914
100	302.925
100	302.943
100	302.866
100	302.902
100	302.955
100	302.861
100	302.948
100	302.937
100	302.957
100	302.968
100	302.914
100	302.964
100	302.936
100	302.975
100	302.916
100	302.966
100	302.978
100	302.956
100	302.879
100	302.924
100	302.957
100	302.985
100	302.984
100	302.962
100	302.990
100	302.990
100	302.977
100	302.960
100	302.949
100	302.915
100	302.961
100	302.964
100	302.994
100	302.995
100	302.951
100	302.908
100	302.919
100	302.886
100	302.943
100	302.983
100	302.991
100	302.883
100	302.999
100	302.961
100	302.951
100	302.988
100	303.001
100	303.003
100	302.891
100	302.995
101	304.575
101	305.103
101	305.136
101	305.079
101	305.163
101	305.173
101	305.172
101	305.126
101	305.074
101	305.409
101	305.456
101	305.382
101	305.460
101	305.504
101	305.505
101	305.575
101	305.689
101	305.720
101	305.643
101	305.677
101	305.694
101	305.702
101	305.725
101	305.774
101	305.762
101	305.762
101	305.801
101	305.714
101	305.699
101	305.795
101	305.810
101	305.824
101	305.803
101	305.790
101	305.726
101	305.822
101	305.744
101	305.876
101	305.791
101	305.842
101	305.888
101	305.925
101	305.940
101	305.918
101	305.943
101	305.947
101	305.934
101	305.927
101	305.948
101	305.939
101	305.962
101	305.951
101	305.960
101	305.902
101	305.912
101	305.961
101	305.868
101	305.934
101	305.977
101	305.860
101	305.926
101	305.897
101	305.990
101	305.997
101	306.017
101	305.999
101	305.969
101	305.926
101	305.995
101	306.027
101	306.028
101	306.030
101	305.933
101	306.002
101	305.934
101	306.004
101	306.037
101	306.016
101	306.049
101	306.052
101	306.056
101	306.008
101	305.989
101	305.998
101	306.051
101	306.052
101	306.060
101	305.953
101	306.062
101	306.054
101	306.020
101	306.044
101	305.974
101	306.039
101	305.998
101	306.045
101	305.987
101	306.061
101	306.064
101	306.066
101	305.963
102	299.150
102	299.322
102	299.582
102	299.629
102	299.747
102	299.746
102	299.750
102	299.754
102	299.741
102	299.754
102	299.752
102	299.709
102	299.894
102	300.023
102	300.021
102	300.033
102	300.076
102	300.002
102	300.164
102	300.296
102	300.248
102	300.288
102	300.224
102	300.381
102	300.272
102	300.399
102	300.272
102	300.391
102	300.407
102	300.405
102	300.381
102	300.447
102	300.486
102	300.486
102	300.469
102	300.490
102	300.468
102	300.443
102	300.429
102	300.498
102	300.408
102	300.511
102	300.458
102	300.485
102	300.416
102	300.547
102	300.413
102	300.556
102	300.569
102	300.523
102	300.479
102	300.596
102	300.494
102	300.597
102	300.525
102	300.606
102	300.591
102	300.482
102	300.580
102	300.528
102	300.609
102	300.612
102	300.597
102	300.557
102	300.577
102	300.623
102	300.588
102	300.607
102	300.530
102	300.580
102	300.620
102	300.573
102	300.630
102	300.606
102	300.566
102	300.632
102	300.525
102	300.535
102	300.634
102	300.610
102	300.591
102	300.506
102	300.551
102	300.627
102	300.639
102	300.639
102	300.639
102	300.552
102	300.602
102	300.560
102	300.572
102	300.582
102	300.567
102	300.552
102	300.633
102	300.630
102	300.635
102	300.623
102	300.639
102	300.573
102	300.647
102	300.543
103	311.272
103	311.422
103	311.452
103	311.698
103	311.696
103	311.782
103	311.883
103	311.852
103	311.913
103	312.013
103	312.026
103	311.933
