1	57.69	57.69	57.69
2	63.193	63.202	63.1975
3	61.717	61.721	61.7196666667
4	62.152	62.167	62.15725
5	61.667	61.673	61.6684
6	61.404	61.427	61.4145
7	61.873	61.878	61.876
8	62.062	62.078	62.069625
9	62.077	62.089	62.0842222222
10	62.265	62.279	62.2766
11	62.613	62.631	62.6233636364
12	62.747	62.796	62.79
13	61.962	61.978	61.9733076923
14	62.975	63.03	63.0221428571
15	62.394	62.418	62.4116666667
16	63.631	63.722	63.7109375
17	62.599	62.618	62.6124705882
18	64.109	64.221	64.2049444444
19	64.558	64.653	64.6328421053
20	64.59	64.736	64.7159
21	65.038	65.103	65.0878571429
22	65.22	65.403	65.3863181818
23	63.448	63.65	63.6352608696
24	65.986	66.011	66.0030833333
25	66.187	66.438	66.42008
26	66.436	66.701	66.6798846154
27	66.728	67.005	66.989037037
28	67.212	67.527	67.5031428571
29	67.285	67.605	67.5837586207
30	64.814	64.877	64.8612333333
31	68.025	68.415	68.3896774194
32	68.47	68.79	68.7676875
33	68.824	69.224	69.2026666667
34	69.189	69.615	69.5829705882
35	69.504	69.969	69.9358857143
36	70.083	70.475	70.4413888889
37	70.329	70.838	70.811
38	70.939	71.493	71.4404736842
39	66.319	66.893	66.8567179487
40	71.616	72.235	72.20305
41	72.138	72.81	72.7738292683
42	73.076	73.764	73.7342857143
43	67.226	67.926	67.8709767442
44	74.217	74.48	74.4403636364
45	74.089	74.845	74.8074888889
46	74.576	75.321	75.2577608696
47	75.006	75.659	75.603212766
48	75.325	76.212	76.1518125
49	69.296	70.214	70.1532244898
50	69.577	70.582	70.53246
51	77.968	78.924	78.8729215686
52	78.892	79.272	79.2290769231
53	70.772	71.985	71.9240566038
54	72.881	73.102	73.0407037037
55	81.033	81.424	81.3826545455
56	82.245	82.607	82.560625
57	72.882	74.119	74.0641403509
58	76.454	76.842	76.7941896552
59	84.29	85.733	85.6614576271
60	86.653	87.23	87.1248833333
61	85.75	87.22	87.1268688525
62	87.789	89.277	89.1993225806
63	90.285	90.793	90.7098730159
64	82.806	84.392	84.321078125
65	96.04	97.542	97.4603384615
66	96.096	97.301	97.2075
67	97.826	98.183	98.1226716418
68	108.641	110.166	110.061617647
69	103.54	103.972	103.875057971
70	108.474	109.176	109.077642857
71	111.536	111.896	111.772464789
72	109.394	109.968	109.844805556
73	116.405	117.018	116.911150685
74	122.944	123.511	123.409891892
75	155.436	156.216	156.091186667
76	137.965	138.721	138.596592105
77	139.355	140.249	140.105337662
78	153.479	154.117	153.921679487
79	190.681	191.334	191.19343038
80	159.839	160.849	160.646975
81	181.924	182.584	182.409679012
82	197.05	198.074	197.867195122
83	187.871	188.502	188.288783133
84	213.836	214.838	214.648452381
85	206.04	207.428	207.200764706
86	225.652	226.458	226.237023256
87	224.724	225.634	225.414827586
88	227.287	228.191	227.994318182
89	234.897	235.555	235.356067416
90	251.963	253.234	252.963322222
91	236.167	237.044	236.817076923
92	249.06	250.312	250.048347826
93	260.031	261.348	261.101365591
94	268.562	269.792	269.537723404
95	266.864	268.008	267.789768421
96	281.373	282.647	282.3865
97	268.727	269.99	269.738835052
98	288.575	290.091	289.803244898
99	298.744	299.879	299.606949495
100	301.244	303.003	302.72499
101	304.575	306.066	305.812326733
102	299.15	300.647	300.385352941
103	311.272	312.89	312.606631068
104	309.36	310.841	310.573201923
105	321.546	322.505	322.298447619
106	328.481	330.083	329.836716981
107	335.562	337.1	336.85
108	343.357	344.602	344.348055556
109	346.895	348.227	347.996862385
110	352.253	353.454	353.2208
111	349.969	351.491	351.251162162
112	358.326	359.924	359.662642857
113	377.134	378.47	378.273238938
114	372.667	373.976	373.753070175
115	382.849	384.627	384.400269565
116	387.339	388.883	388.705965517
117	387.582	389.33	389.160940171
118	390.577	392.012	391.80040678
119	418.297	419.566	419.39907563
120	430.039	430.926	430.645158333
