1	29.908	29.908	29.908
2	33.758	33.758	33.758
3	33.051	33.052	33.0513333333
4	33.772	33.773	33.7725
5	32.653	32.664	32.6556
6	33.892	33.903	33.8951666667
7	33.781	33.789	33.7837142857
8	32.634	32.641	32.639
9	32.235	32.249	32.2455555556
10	33.885	33.889	33.887
11	33.875	33.88	33.8780909091
12	31.69	32.049	31.9290833333
13	34.215	34.224	34.2206923077
14	33.384	33.391	33.388
15	34.271	34.291	34.2850666667
16	34.261	34.276	34.272375
17	34.673	34.702	34.6958235294
18	33.479	33.755	33.5733888889
19	34.121	34.53	34.4194736842
20	33.196	33.587	33.46475
21	34.539	34.561	34.5533809524
22	33.565	33.945	33.8013636364
23	33.228	33.61	33.4566521739
24	34.031	34.295	34.1259166667
25	33.95	34.275	34.11076
26	33.612	34.079	33.9453846154
27	33.345	33.876	33.7698888889
28	33.679	34.042	33.8722857143
29	33.882	33.95	33.925
30	33.334	33.562	33.4161666667
31	34.025	34.199	34.1556129032
32	34.185	34.444	34.29365625
33	34.146	34.58	34.4031212121
34	34.771	35.062	34.9551470588
35	34.38	34.627	34.4872857143
36	34.429	34.989	34.7966111111
37	35.11	35.174	35.1510810811
38	34.87	35.125	34.9791315789
39	35.006	35.267	35.2200512821
40	34.973	35.477	35.278025
41	35.351	35.585	35.5162682927
42	34.912	35.449	35.1407380952
43	34.971	35.654	35.4275813953
44	35.42	35.898	35.6856363636
45	35.021	35.809	35.6057111111
46	35.551	36.053	35.8391086957
47	35.905	36.255	36.1544255319
48	35.438	35.954	35.7392916667
49	36.263	36.563	36.4810816327
50	36.834	36.915	36.88024
51	36.994	37.142	37.1014901961
52	35.839	36.274	36.1738461538
53	35.974	36.74	36.4649056604
54	37.749	37.835	37.8030185185
55	35.799	36.788	36.3579454545
56	35.655	36.535	36.2497321429
57	35.72	36.947	36.6662105263
58	36.419	38.218	36.7174310345
59	37.175	37.651	37.3449830508
60	36.335	38.681	37.5874666667
61	35.787	46.309	36.9111639344
62	35.94	45.893	37.4274516129
63	35.332	46.413	37.8404603175
64	35.525	45.629	37.958703125
65	36.698	48.667	38.7184307692
66	35.725	46.48	38.1988030303
67	36.192	46.645	38.7222835821
68	36.179	46.762	38.7727794118
69	36.276	47.289	39.1454927536
70	36.366	47.303	39.4940142857
71	35.569	47.173	39.2706478873
72	36.181	46.938	39.9566111111
73	36.871	47.819	40.8819178082
74	36.556	46.853	40.5060135135
75	36.387	47.072	40.5903866667
76	36.394	47.001	40.8338289474
77	36.201	47.295	40.9495194805
78	37.781	48.565	42.8456923077
79	36.564	47.376	41.6737848101
80	36.325	47.402	41.827475
81	37.155	47.548	42.5434691358
82	37.29	47.857	42.8986341463
83	36.665	47.808	42.7138674699
84	36.932	48.254	43.1187380952
85	37.189	48.069	43.4087647059
86	36.873	47.518	43.1969186047
87	37.599	48.721	44.1820114943
88	37.353	47.965	43.7606363636
89	37.584	48.915	44.7235730337
90	37.603	49.263	44.5654444444
91	37.653	50.313	45.1075824176
92	38.217	51.273	45.4794673913
93	37.942	49.984	45.5950537634
94	37.972	51.727	46.1781808511
95	37.882	50.39	46.1165473684
96	37.816	51.821	46.4226979167
97	37.904	51.499	46.6495360825
98	38.432	52.517	47.7813265306
99	38.06	51.518	47.2432424242
100	38.204	52.434	47.93627
101	38.713	52.564	48.4993069307
102	38.531	51.81	48.1758235294
103	38.951	52.899	49.3150097087
104	38.721	52.737	48.9521538462
105	38.904	53.402	49.918047619
106	39.234	53.631	50.4191132075
107	38.737	54.534	50.5484205607
108	38.912	53.884	50.4832037037
109	39.05	53.244	50.6238073394
110	39.566	54.893	51.9328909091
111	39.708	54.038	51.4961351351
112	39.879	55.168	52.5927410714
113	39.104	55.588	52.4748495575
114	39.994	55.441	53.181377193
115	42.406	55.789	53.9709913043
116	42.367	56.079	54.1761810345
117	40.384	55.34	53.9859487179
118	42.923	56.695	54.2556864407
119	51.589	57.574	56.2977563025
120	59.844	60.518	60.3156583333
