1	41.707	41.707	41.707
2	44.502	44.503	44.5025
3	43.609	43.611	43.6103333333
4	43.999	44.01	44.002
5	43.526	43.539	43.53
6	42.983	42.986	42.9845
7	43.729	43.74	43.7322857143
8	43.681	43.694	43.691625
9	44.152	44.177	44.1733333333
10	44.378	44.387	44.3839
11	43.596	43.617	43.6066363636
12	44.4	44.412	44.4085
13	44.587	44.599	44.5945384615
14	43.776	43.784	43.7800714286
15	43.861	43.875	43.87
16	45.392	45.418	45.4111875
17	45.653	45.676	45.6703529412
18	46.17	46.188	46.1798888889
19	44.582	44.621	44.6108421053
20	46.26	46.294	46.28375
21	45.052	45.065	45.059047619
22	45.009	45.023	45.0172272727
23	47.397	47.45	47.4369130435
24	45.517	45.576	45.5679166667
25	48.022	48.047	48.03824
26	48.599	48.627	48.6178076923
27	48.785	48.829	48.8173703704
28	49.214	49.274	49.2595
29	46.509	46.542	46.5309655172
30	50.043	50.123	50.1029666667
31	47.027	47.068	47.0540645161
32	50.856	50.898	50.88225
33	51.419	51.478	51.4605454545
34	51.787	51.859	51.8344705882
35	48.16	48.217	48.1962857143
36	53.346	53.394	53.3791111111
37	48.778	48.872	48.8427567568
38	54.375	54.43	54.4166578947
39	49.495	49.552	49.5327435897
40	50.075	50.169	50.14465
41	56.097	56.208	56.1747073171
42	56.659	56.767	56.7434761905
43	57.258	57.293	57.2753953488
44	57.673	58.021	57.9804318182
45	58.375	58.529	58.4958444444
46	59.324	59.582	59.5477391304
47	61.626	61.761	61.7222978723
48	61.319	61.508	61.4598125
49	63.375	63.51	63.4717142857
50	63.261	63.511	63.45444
51	65.669	65.785	65.7481960784
52	66.02	67.023	66.9535192308
53	69.416	69.572	69.5357169811
54	70.618	71.672	71.610462963
55	93.749	94.031	93.9860909091
56	81.482	81.817	81.7654285714
57	115.058	115.407	115.355017544
58	107.872	108.198	108.128568966
59	112.99	113.523	113.436389831
60	124.871	125.084	125.03125
61	120.395	121.227	121.159934426
62	131.106	131.371	131.310016129
63	132.907	133.329	133.250936508
64	139.282	139.671	139.5874375
65	142.428	142.964	142.871692308
66	148.447	148.857	148.761530303
67	147.288	147.824	147.73741791
68	150.534	150.908	150.825955882
69	156.204	156.817	156.724130435
70	155.923	156.318	156.224842857
71	170.937	171.459	171.306676056
72	178.487	179.067	178.963944444
73	182.997	183.688	183.548479452
74	180.945	181.548	181.425702703
75	192.274	192.898	192.746413333
76	190.17	191.09	190.907960526
77	196.946	197.808	197.618363636
78	208.101	208.995	208.816166667
79	205.5	206.17	206.011620253
80	202.091	202.783	202.616725
81	214.175	214.848	214.669802469
82	216.77	217.563	217.385036585
83	227.005	227.801	227.603072289
84	234.543	235.373	235.15897619
85	242.428	243.156	242.952505882
86	242.613	243.309	243.09177907
87	239.766	240.767	240.551402299
88	250.398	251.573	251.334181818
89	254.628	255.67	255.442
90	267.188	267.896	267.671233333
91	270.355	271.382	271.164054945
92	281.255	282.44	282.17376087
93	276.894	278.12	277.881204301
94	279.249	280.322	280.063542553
95	286.619	287.665	287.399115789
96	293.643	294.581	294.322479167
97	299.26	300.411	300.147989691
98	292.231	293.255	293.014438776
99	304.733	305.722	305.487666667
100	316.958	317.975	317.72765
101	319.719	320.732	320.498990099
102	336.546	337.727	337.441509804
103	333.281	334.966	334.653281553
104	330.917	332.228	331.950913462
105	361.417	363.142	362.865609524
106	348.914	350.505	350.275226415
107	343.634	345.52	345.274691589
108	346.659	348.343	348.101981481
109	371.237	372.467	372.216422018
110	372.266	373.667	373.453490909
111	361.023	362.632	362.381135135
112	391.842	393.654	393.405508929
113	397.165	398.884	398.632823009
114	396.228	397.495	397.293447368
115	411.712	413.1	412.880052174
116	401.43	403.132	402.945663793
117	424.152	425.784	425.608008547
118	434.005	436.26	435.999694915
119	412.401	413.581	413.367722689
120	419.641	420.245	420.089158333
