100	200.147
100	200.420
100	200.408
100	200.466
100	200.457
100	200.407
100	200.500
100	200.531
100	200.550
100	200.462
100	200.480
100	200.472
100	200.582
100	200.547
100	200.783
100	200.677
100	200.728
100	200.879
100	200.911
100	201.104
100	200.962
100	201.117
100	201.079
100	201.135
100	201.120
100	201.118
100	201.116
100	201.070
100	201.144
100	201.157
100	201.169
100	201.047
100	201.127
100	201.067
100	201.180
100	201.164
100	201.198
100	201.179
100	201.187
100	201.199
100	201.200
100	201.201
100	201.211
100	201.108
100	201.188
100	201.101
100	201.137
100	201.213
100	201.210
100	201.200
100	201.229
100	201.119
100	201.175
100	201.241
100	201.246
100	201.227
100	201.185
100	201.240
100	201.181
100	201.255
100	201.147
100	201.250
100	201.207
100	201.255
100	201.272
100	201.249
100	201.272
100	201.268
100	201.217
100	201.258
100	201.276
100	201.234
100	201.278
100	201.261
100	201.249
100	201.281
100	201.270
100	201.247
100	201.231
100	201.208
100	201.294
100	201.190
100	201.293
100	201.228
100	201.234
100	201.295
100	201.293
100	201.249
100	201.287
100	201.295
100	201.206
100	201.160
100	201.230
100	201.295
100	201.172
100	201.194
100	201.290
100	201.302
100	201.216
100	201.268
101	201.791
101	201.963
101	202.011
101	202.841
101	202.862
101	202.885
101	202.908
101	202.875
101	202.891
101	202.923
101	202.867
101	202.937
101	203.058
101	203.050
101	203.142
101	203.150
101	203.143
101	203.111
101	203.153
101	203.196
101	203.210
101	203.217
101	203.262
101	203.190
101	203.270
101	203.280
101	203.421
101	203.475
101	203.568
101	203.583
101	203.580
101	203.609
101	203.607
101	203.638
101	203.641
101	203.625
101	203.648
101	203.648
101	203.651
101	203.616
101	203.635
101	203.676
101	203.615
101	203.683
101	203.688
101	203.641
101	203.610
101	203.616
101	203.692
101	203.648
101	203.638
101	203.616
101	203.658
101	203.643
101	203.694
101	203.671
101	203.715
101	203.705
101	203.652
101	203.719
101	203.699
101	203.712
101	203.710
101	203.735
101	203.720
101	203.681
101	203.668
101	203.741
101	203.752
101	203.720
101	203.673
101	203.752
101	203.762
101	203.750
101	203.745
101	203.689
101	203.688
101	203.715
101	203.697
101	203.729
101	203.771
101	203.712
101	203.775
101	203.777
101	203.776
101	203.735
101	203.704
101	203.779
101	203.747
101	203.776
101	203.739
101	203.733
101	203.776
101	203.744
101	203.770
101	203.783
101	203.753
101	203.752
101	203.774
101	203.767
101	203.774
102	203.184
102	203.074
102	203.188
102	203.209
102	203.621
102	203.752
102	203.777
102	203.731
102	203.865
102	203.776
102	203.773
102	203.858
102	203.813
102	203.890
102	203.886
102	203.893
102	203.791
102	203.957
102	203.964
102	204.038
102	203.991
102	204.040
102	204.061
102	204.064
102	204.077
102	204.073
102	204.088
102	204.021
102	204.054
102	204.031
102	204.088
102	204.013
102	204.080
102	204.077
102	204.127
102	204.134
102	204.273
102	204.307
102	204.315
102	204.164
102	204.322
102	204.192
102	204.340
102	204.327
102	204.223
102	204.230
102	204.252
102	204.357
102	204.370
102	204.348
102	204.301
102	204.387
102	204.388
102	204.411
102	204.408
102	204.357
102	204.424
102	204.386
102	204.436
102	204.443
102	204.336
102	204.449
102	204.313
102	204.464
102	204.466
102	204.422
102	204.465
102	204.453
102	204.514
102	204.470
102	204.434
102	204.505
102	204.518
102	204.522
102	204.524
102	204.448
102	204.482
102	204.541
102	204.531
102	204.422
102	204.529
102	204.542
102	204.534
102	204.523
102	204.539
102	204.514
102	204.394
102	204.529
102	204.370
102	204.379
102	204.374
102	204.483
102	204.519
102	204.422
102	204.474
102	204.511
102	204.549
102	204.540
102	204.479
102	204.498
102	204.538
102	204.551
103	196.219
103	196.139
103	196.291
103	196.318
103	196.222
103	196.276
103	196.237
103	196.286
103	196.447
103	196.503
103	196.597
103	196.672
103	196.706
103	196.724
103	196.897
103	196.848
103	196.946
103	196.958
103	196.961
103	196.976
103	196.953
103	196.974
103	196.994
103	197.007
103	197.036
103	196.981
103	197.048
103	196.954
103	196.978
103	197.068
103	197.099
103	197.106
103	197.078
103	197.171
103	197.147
103	197.097
103	197.106
103	197.117
103	197.112
103	197.180
103	197.154
103	197.201
103	197.164
103	197.201
103	197.099
103	197.213
103	197.218
103	197.161
103	197.217
103	197.215
103	197.161
103	197.226
103	197.227
103	197.186
103	197.236
103	197.235
103	197.265
103	197.248
103	197.273
103	197.216
103	197.250
103	197.282
103	197.194
103	197.231
103	197.290
103	197.199
103	197.214
103	197.319
103	197.232
103	197.306
103	197.218
103	197.321
103	197.290
103	197.329
103	197.273
103	197.277
103	197.317
103	197.306
103	197.332
103	197.267
103	197.335
103	197.222
103	197.306
103	197.341
103	197.276
103	197.321
103	197.342
103	197.328
103	197.317
103	197.331
103	197.316
103	197.302
103	197.271
103	197.312
103	197.263
103	197.258
103	197.351
103	197.341
103	197.307
103	197.307
