1	55.528	55.528	55.528
2	58.561	58.563	58.562
3	62.377	62.379	62.3783333333
4	61.51	61.517	61.51225
5	59.685	83.617	69.2582
6	60.991	61.577	61.1866666667
7	59.358	59.948	59.7732857143
8	59.308	59.904	59.825875
9	60.424	60.436	60.4336666667
10	58.933	58.948	58.9435
11	59.863	60.483	60.0890909091
12	62.78	62.792	62.7883333333
13	59.386	60.046	59.9880769231
14	59.741	60.358	60.1373571429
15	62.561	62.591	62.5866666667
16	61.181	61.195	61.191375
17	61.132	61.233	61.2223529412
18	61.224	61.239	61.2318888889
19	60.962	61.608	61.3686315789
20	60.324	60.94	60.6609
21	60.438	60.606	60.5918095238
22	61.062	61.793	61.6513636364
23	60.745	60.794	60.7863043478
24	61.285	61.492	61.4744583333
25	59.823	60.552	60.374
26	60.506	61.348	61.2076153846
27	61.369	61.784	61.4296666667
28	60.422	60.606	60.5722142857
29	61.237	61.312	61.3020344828
30	59.927	60.716	60.5230666667
31	61.421	61.483	61.4613225806
32	60.851	61.569	61.26196875
33	60.622	60.94	60.8110909091
34	60.936	61.329	61.1575294118
35	62.074	62.547	62.2587142857
36	62.197	62.316	62.29925
37	61.097	61.466	61.2124054054
38	60.844	61.94	61.8767631579
39	61.99	62.99	62.797
40	60.917	67.957	62.221425
41	61.034	62.125	61.9140731707
42	61.465	62.077	61.8422142857
43	61.661	62.724	62.4640232558
44	61.897	62.665	62.3308863636
45	61.817	62.864	62.583
46	61.744	62.756	62.463826087
47	62.09	62.787	62.700106383
48	61.421	62.545	62.2320833333
49	62.091	62.955	62.6345714286
50	62.407	62.746	62.58292
51	62.651	63.184	63.0342156863
52	62.357	62.955	62.7438846154
53	62.252	63.249	62.5430754717
54	62.036	63.012	62.8971851852
55	63.095	64.084	63.4129272727
56	62.902	64.493	63.3703214286
57	63.904	64.191	64.120245614
58	62.325	63.415	63.101637931
59	63.506	64.475	64.114
60	62.338	64.065	63.8588666667
61	62.145	83.702	64.1821967213
62	62.753	77.285	65.1315
63	62.166	82.514	66.3343650794
64	63.109	83.754	66.16875
65	62.289	84.176	67.9770923077
66	61.527	83.984	67.2216969697
67	63.114	84.845	67.7975223881
68	62.589	83.61	69.0362058824
69	63.261	84.235	68.8138405797
70	62.474	84.097	68.6883
71	63.769	85.002	70.503084507
72	63.397	84.667	70.2297222222
73	63.542	84.12	70.953890411
74	63.234	83.639	70.9151621622
75	63.534	85.048	71.96988
76	63.171	84.158	71.9643552632
77	64.157	85.189	73.4587012987
78	63.534	84.854	73.1386666667
79	64.375	85.254	74.4148987342
80	64.002	86.284	75.01265
81	64.058	85.208	74.9035308642
82	63.915	85.297	75.1874146341
83	64.358	84.899	75.8185903614
84	64.349	85.308	76.1214166667
85	64.094	84.75	76.0468352941
86	64.3	86.185	77.0784883721
87	65.021	86.338	77.7491494253
88	65.038	86.061	78.0395227273
89	64.825	88.903	79.0419662921
90	64.394	88.279	78.5705666667
91	65.089	89.742	79.7693406593
92	65.207	90.33	80.6269782609
93	64.907	90.943	80.4750860215
94	65.683	91.336	81.5377340426
95	65.404	94.029	82.2778
96	65.914	92.977	82.7020729167
97	65.232	93.037	82.8119690722
98	65.638	92.194	83.447622449
99	65.278	93.89	84.5827373737
100	65.358	93.811	84.60253
101	66.004	94.999	86.2919108911
102	66.03	94.308	86.0849803922
103	66.621	95.359	87.2892621359
104	65.657	94.497	87.4335096154
105	66.409	95.551	88.8099047619
106	66.783	95.977	89.5949150943
107	66.016	97.206	89.5470186916
108	67.274	97.807	90.6849074074
109	67.109	97.49	91.2646972477
110	67.372	97.326	91.5486363636
111	67.118	98.001	92.66
112	67.615	98.599	93.2661875
113	67.031	99.906	94.6671504425
114	66.795	97.164	93.7248947368
115	68.409	100.449	96.3236434783
116	71.199	101.671	96.8515258621
117	69.678	100.217	97.0351367521
118	76.22	100.53	98.0166440678
119	89.502	102.086	99.8891344538
120	98.489	101.847	100.440525
