experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	76	40.665
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	80	40.94
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	84	40.365
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	88	42.179
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	92	41.296
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	96	41.873
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	100	43.429
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	104	42.829
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	108	43.034
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	112	44.351
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	116	44.422
pub_rerun2	bt-mp-id	bowtie	MP tinythreads fast_mutex	Original parsing	sensitive	unp	120	46.363
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	1	70.65
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	4	79.892
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	8	81.842
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	12	83.776
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	16	83.897
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	20	84.396
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	24	85.475
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	28	84.774
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	32	85.092
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	36	85.446
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	40	85.833
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	44	86.672
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	48	86.428
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	52	86.738
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	56	87.13
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	60	87.365
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	64	90.904
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	68	94.345
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	72	97.214
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	76	100.057
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	80	102.832
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	84	105.768
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	88	108.734
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	92	110.887
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	96	114.226
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	100	116.16
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	104	118.797
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	108	121.476
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	112	124.104
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	116	126.96
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	pe	120	129.843
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	1	19.387
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	4	24.366
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	8	27.177
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	12	33.006
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	16	40.705
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	20	50.637
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	24	59.919
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	28	70.424
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	32	82.38
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	36	92.937
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	40	102.609
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	44	112.676
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	48	125.602
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	52	155.158
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	56	200.608
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	60	213.799
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	64	225.624
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	68	245.207
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	72	262.493
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	76	270.287
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	80	281.707
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	84	296.565
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	88	291.952
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	92	312.548
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	96	323.134
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	100	339.635
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	104	336.602
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	108	347.97
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	112	394.152
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	116	373.667
pub_rerun2	bt-tbbpin-heavy-id	bowtie	TBB mutex	Original parsing	sensitive	unp	120	409.082
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	1	70.764
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	pe	4	80.799
